日期,累计确诊,累计疑似,累计治愈,累计死亡,累计重症,当日新增确诊,当日新增疑似,当日新增治愈,当日新增死亡,当日新增重症,当日现存确诊,名称
2020-03-10,1,0,0,0,0,1,0.0,0,0,0.0,1,土耳其
2020-03-11,1,0,0,0,0,0,0.0,0,0,0.0,1,土耳其
2020-03-12,2,0,0,0,0,1,0.0,0,0,0.0,2,土耳其
2020-03-13,5,0,0,0,0,3,0.0,0,0,0.0,5,土耳其
2020-03-14,6,0,0,0,0,1,0.0,0,0,0.0,6,土耳其
2020-03-15,18,0,0,0,0,12,0.0,0,0,0.0,18,土耳其
2020-03-16,47,0,0,0,0,29,0.0,0,0,0.0,47,土耳其
2020-03-17,98,0,0,1,0,51,0.0,0,1,0.0,97,土耳其
2020-03-18,191,0,0,2,0,93,0.0,0,1,0.0,189,土耳其
2020-03-19,359,0,0,4,0,168,0.0,0,2,0.0,355,土耳其
2020-03-20,670,0,0,9,0,311,0.0,0,5,0.0,661,土耳其
2020-03-21,947,0,0,21,0,277,0.0,0,12,0.0,926,土耳其
2020-03-22,1236,0,0,30,0,289,0.0,0,9,0.0,1206,土耳其
2020-03-23,1529,0,0,37,0,293,0.0,0,7,0.0,1492,土耳其
2020-03-24,1872,0,0,44,0,343,0.0,0,7,0.0,1828,土耳其
2020-03-25,2433,0,26,59,0,561,0.0,26,15,0.0,2348,土耳其
2020-03-26,3629,0,26,75,0,1196,0.0,0,16,0.0,3528,土耳其
2020-03-27,5698,0,26,92,0,2069,0.0,0,17,0.0,5580,土耳其
2020-03-28,7402,0,70,108,0,1704,0.0,44,16,0.0,7224,土耳其
2020-03-29,9217,0,105,131,0,1815,0.0,35,23,0.0,8981,土耳其
2020-03-30,10827,0,162,168,0,1610,0.0,57,37,0.0,10497,土耳其
2020-03-31,13531,0,243,214,0,2704,0.0,81,46,0.0,13074,土耳其
2020-03-20,1,0,0,0,0,1,0.0,0,0,0.0,1,巴布亚新几内亚
2020-03-01,1,0,0,0,0,1,0.0,0,0,,1,多米尼加
2020-03-10,5,0,0,0,0,4,0.0,0,0,0.0,5,多米尼加
2020-03-16,21,0,0,1,0,16,0.0,0,1,0.0,20,多米尼加
2020-03-19,34,0,0,2,0,13,,0,1,,32,多米尼加
2020-03-20,72,0,0,2,0,38,0.0,0,0,0.0,70,多米尼加
2020-03-22,202,0,0,2,0,130,0.0,0,0,0.0,200,多米尼加
2020-03-24,312,0,0,2,0,110,0.0,0,0,0.0,310,多米尼加
2020-03-26,483,0,3,10,0,171,0.0,3,8,0.0,470,多米尼加
2020-03-27,581,0,3,20,0,98,0.0,0,10,0.0,558,多米尼加
2020-03-29,719,0,3,20,0,138,0.0,0,0,0.0,696,多米尼加
2020-03-30,859,0,3,39,0,140,0.0,0,19,0.0,817,多米尼加
2020-04-01,1109,0,5,51,0,250,0.0,2,12,0.0,1053,多米尼加
2020-03-02,1,0,0,0,0,1,0.0,0,0,,1,约旦
2020-03-13,1,0,1,0,0,0,0.0,1,0,0.0,0,约旦
2020-03-14,1,0,1,0,0,0,,0,0,,0,约旦
2020-03-15,13,0,1,0,0,12,0.0,0,0,0.0,12,约旦
2020-03-16,30,0,1,0,0,17,0.0,0,0,0.0,29,约旦
2020-03-17,41,0,1,0,0,11,0.0,0,0,0.0,40,约旦
2020-03-18,57,0,1,0,0,16,0.0,0,0,0.0,56,约旦
2020-03-19,70,0,1,0,0,13,0.0,0,0,0.0,69,约旦
2020-03-20,85,0,1,0,0,15,0.0,0,0,0.0,84,约旦
2020-03-22,112,0,1,0,0,27,0.0,0,0,0.0,111,约旦
2020-03-23,127,0,1,0,0,15,0.0,0,0,0.0,126,约旦
2020-03-24,153,0,1,0,0,26,0.0,0,0,0.0,152,约旦
2020-03-25,172,0,1,0,0,19,0.0,0,0,0.0,171,约旦
2020-03-26,212,0,1,0,0,40,0.0,0,0,0.0,211,约旦
2020-03-27,235,0,17,0,0,23,0.0,16,0,0.0,218,约旦
2020-03-28,246,0,18,1,0,11,0.0,1,1,0.0,227,约旦
2020-03-29,259,0,18,1,0,13,0.0,0,0,0.0,240,约旦
2020-03-30,268,0,26,5,0,9,0.0,8,4,0.0,237,约旦
2020-03-31,274,0,30,5,0,6,0.0,4,0,0.0,239,约旦
2020-03-01,1,0,0,0,0,1,0.0,0,0,,1,亚美尼亚
2020-03-13,8,0,0,0,0,7,0.0,0,0,0.0,8,亚美尼亚
2020-03-14,20,0,0,0,0,12,0.0,0,0,0.0,20,亚美尼亚
2020-03-15,26,0,0,0,0,6,0.0,0,0,0.0,26,亚美尼亚
2020-03-16,45,0,0,0,0,19,0.0,0,0,0.0,45,亚美尼亚
2020-03-17,72,0,1,0,0,27,0.0,1,0,0.0,71,亚美尼亚
2020-03-18,110,0,1,0,0,38,0.0,0,0,0.0,109,亚美尼亚
2020-03-19,122,0,1,0,0,12,0.0,0,0,0.0,121,亚美尼亚
2020-03-20,136,0,1,0,0,14,0.0,0,0,0.0,135,亚美尼亚
2020-03-21,160,0,1,0,0,24,0.0,0,0,0.0,159,亚美尼亚
2020-03-22,190,0,2,0,0,30,0.0,1,0,0.0,188,亚美尼亚
2020-03-23,235,0,2,0,0,45,0.0,0,0,0.0,233,亚美尼亚
2020-03-24,249,0,14,0,0,14,0.0,12,0,0.0,235,亚美尼亚
2020-03-25,265,0,16,0,0,16,0.0,2,0,0.0,249,亚美尼亚
2020-03-26,290,0,18,0,0,25,0.0,2,0,0.0,272,亚美尼亚
2020-03-27,329,0,18,1,0,39,0.0,0,1,0.0,310,亚美尼亚
2020-03-28,372,0,28,1,0,43,0.0,10,0,0.0,343,亚美尼亚
2020-03-30,481,0,30,3,0,109,0.0,2,2,0.0,448,亚美尼亚
2020-03-31,532,0,30,3,0,51,0.0,0,0,0.0,499,亚美尼亚
2020-03-26,2,0,0,0,0,2,0.0,0,0,0.0,2,圣基茨和尼维斯
2020-03-14,1,0,0,0,0,1,0.0,0,0,0.0,1,瓜德罗普
2020-03-22,51,0,0,0,0,50,0.0,0,0,0.0,51,瓜德罗普
2020-03-27,73,0,0,1,0,22,0.0,0,1,0.0,72,瓜德罗普
2020-03-13,1,0,0,0,0,1,0.0,0,0,0.0,1,安提瓜和巴布达
2020-03-25,3,0,0,0,0,2,0.0,0,0,0.0,3,安提瓜和巴布达
2020-03-27,7,0,0,0,0,4,0.0,0,0,0.0,7,安提瓜和巴布达
2020-03-10,2,0,0,0,0,2,0.0,0,0,0.0,2,玻利维亚
2020-03-13,3,0,0,0,0,1,0.0,0,0,0.0,3,玻利维亚
2020-03-15,11,0,0,0,0,8,0.0,0,0,0.0,11,玻利维亚
2020-03-19,15,0,0,0,0,4,0.0,0,0,0.0,15,玻利维亚
2020-03-21,19,0,0,0,0,4,0.0,0,0,0.0,19,玻利维亚
2020-03-22,24,0,0,0,0,5,0.0,0,0,0.0,24,玻利维亚
2020-03-24,28,0,0,0,0,4,0.0,0,0,0.0,28,玻利维亚
2020-03-25,38,0,0,0,0,10,0.0,0,0,0.0,38,玻利维亚
2020-03-27,61,0,0,0,0,23,0.0,0,0,0.0,61,玻利维亚
2020-03-30,96,0,0,3,0,35,0.0,0,3,0.0,93,玻利维亚
2020-03-06,1,0,0,0,0,1,0.0,0,0,0.0,1,哥伦比亚
2020-03-09,3,0,0,0,0,2,0.0,0,0,0.0,3,哥伦比亚
2020-03-11,9,0,0,0,0,6,0.0,0,0,0.0,9,哥伦比亚
2020-03-13,13,0,0,0,0,4,0.0,0,0,0.0,13,哥伦比亚
2020-03-14,24,0,0,0,0,11,0.0,0,0,0.0,24,哥伦比亚
2020-03-15,45,0,0,0,0,21,0.0,0,0,0.0,45,哥伦比亚
2020-03-16,57,0,0,0,0,12,0.0,0,0,0.0,57,哥伦比亚
2020-03-17,75,0,0,0,0,18,0.0,0,0,0.0,75,哥伦比亚
2020-03-19,128,0,0,0,0,53,0.0,0,0,0.0,128,哥伦比亚
2020-03-20,158,0,0,0,0,30,0.0,0,0,0.0,158,哥伦比亚
2020-03-21,210,0,0,1,0,52,0.0,0,1,0.0,209,哥伦比亚
2020-03-22,235,0,0,2,0,25,0.0,0,1,0.0,233,哥伦比亚
2020-03-23,277,0,0,3,0,42,0.0,0,1,0.0,274,哥伦比亚
2020-03-24,378,0,6,3,0,101,0.0,6,0,0.0,369,哥伦比亚
2020-03-25,470,0,6,3,0,92,0.0,0,0,0.0,461,哥伦比亚
2020-03-26,491,0,8,6,0,21,0.0,2,3,0.0,477,哥伦比亚
2020-03-27,539,0,10,6,0,48,0.0,2,0,0.0,523,哥伦比亚
2020-03-28,608,0,10,6,0,69,0.0,0,0,0.0,592,哥伦比亚
2020-03-30,798,0,10,10,0,190,0.0,0,4,0.0,778,哥伦比亚
2020-03-31,906,0,31,16,0,108,0.0,21,6,0.0,859,哥伦比亚
2020-03-26,1,0,0,0,0,1,0.0,0,0,0.0,1,圣文森特和格林纳丁斯
2020-03-26,3,0,0,0,0,3,0.0,0,0,0.0,3,圣卢西亚
2020-03-30,9,0,1,0,0,6,0.0,1,0,0.0,8,圣卢西亚
2020-02-08,11,0,0,0,0,11,0.0,0,0,,11,法国
2020-02-15,12,0,11,1,0,1,0.0,11,1,,0,法国
2020-02-25,14,0,11,1,0,2,0.0,0,0,,2,法国
2020-02-26,18,0,11,2,0,4,0.0,0,1,,5,法国
2020-02-27,38,0,11,2,0,20,0.0,0,0,,25,法国
2020-02-28,57,0,11,2,0,19,0.0,0,0,,44,法国
2020-02-29,100,0,12,2,0,43,0.0,1,0,,86,法国
2020-03-01,130,0,12,2,0,30,0.0,0,0,,116,法国
2020-03-02,191,0,12,3,0,61,0.0,0,1,,176,法国
2020-03-03,212,0,12,4,0,21,0.0,0,1,0.0,196,法国
2020-03-04,285,0,12,4,0,73,0.0,0,0,0.0,269,法国
2020-03-05,423,0,12,7,0,138,0.0,0,3,0.0,404,法国
2020-03-06,613,0,12,9,0,190,0.0,0,2,0.0,592,法国
2020-03-07,949,0,12,16,0,336,0.0,0,7,0.0,921,法国
2020-03-08,1126,0,12,16,0,177,0.0,0,0,0.0,1098,法国
2020-03-09,1412,0,12,21,0,286,0.0,0,5,0.0,1379,法国
2020-03-10,1784,0,12,33,0,372,0.0,0,12,0.0,1739,法国
2020-03-11,2281,0,12,48,0,497,0.0,0,15,0.0,2221,法国
2020-03-12,2876,0,12,61,0,595,0.0,0,13,0.0,2803,法国
2020-03-13,3661,0,12,79,0,785,0.0,0,18,0.0,3570,法国
2020-03-14,4500,0,33,91,0,839,0.0,21,12,0.0,4376,法国
2020-03-15,5423,0,33,127,0,923,0.0,0,36,0.0,5263,法国
2020-03-16,6633,0,33,148,0,1210,0.0,0,21,0.0,6452,法国
2020-03-17,7730,0,602,175,0,1097,0.0,569,27,0.0,6953,法国
2020-03-18,9134,0,602,264,0,1404,0.0,0,89,0.0,8268,法国
2020-03-19,10995,0,602,372,0,1861,0.0,0,108,0.0,10021,法国
2020-03-20,12612,0,1587,450,0,1617,0.0,985,78,0.0,10575,法国
2020-03-21,14459,0,1587,562,0,1847,0.0,0,112,0.0,12310,法国
2020-03-22,16018,0,1587,674,0,1559,0.0,0,112,0.0,13757,法国
2020-03-23,20123,0,1587,860,0,4105,0.0,0,186,0.0,17676,法国
2020-03-24,22300,0,3281,1100,0,2177,0.0,1694,240,0.0,17919,法国
2020-03-25,25233,0,3900,1331,0,2933,0.0,619,231,0.0,20002,法国
2020-03-26,29155,0,4948,1696,0,3922,0.0,1048,365,0.0,22511,法国
2020-03-27,33414,0,5700,1995,0,4259,0.0,752,299,0.0,25719,法国
2020-03-28,38105,0,5724,2314,0,4691,0.0,24,319,0.0,30067,法国
2020-03-29,40174,0,7226,2611,0,2069,0.0,1502,297,0.0,30337,法国
2020-03-30,44550,0,7964,3024,0,4376,0.0,738,413,0.0,33562,法国
2020-03-31,48128,0,9444,3523,0,3578,0.0,1480,499,0.0,35161,法国
2020-04-01,52836,0,9522,3532,0,4708,0.0,78,9,0.0,39782,法国
2020-02-08,7,0,0,0,0,7,0.0,0,0,,7,阿联酋
2020-02-10,9,0,1,0,0,2,0.0,1,0,,8,阿联酋
2020-02-22,11,0,0,0,0,2,0.0,0,0,,11,阿联酋
2020-02-23,13,0,3,0,0,2,0.0,3,0,,10,阿联酋
2020-02-27,19,0,5,0,0,6,0.0,2,0,,14,阿联酋
2020-02-28,19,0,5,0,0,0,0.0,0,0,,14,阿联酋
2020-02-29,21,0,5,0,0,2,0.0,0,0,,16,阿联酋
2020-03-03,27,0,5,0,0,6,0.0,0,0,0.0,22,阿联酋
2020-03-04,29,0,5,0,0,2,0.0,0,0,0.0,24,阿联酋
2020-03-06,45,0,5,0,0,16,0.0,0,0,0.0,40,阿联酋
2020-03-09,59,0,7,0,0,14,0.0,2,0,0.0,52,阿联酋
2020-03-10,74,0,12,0,0,15,0.0,5,0,0.0,62,阿联酋
2020-03-12,85,0,20,0,0,11,0.0,8,0,0.0,65,阿联酋
2020-03-14,85,0,23,0,0,0,0.0,3,0,0.0,62,阿联酋
2020-03-15,98,0,26,0,0,13,0.0,3,0,0.0,72,阿联酋
2020-03-17,113,0,26,0,0,15,0.0,0,0,0.0,87,阿联酋
2020-03-19,140,0,31,0,0,27,0.0,5,0,0.0,109,阿联酋
2020-03-20,140,0,31,2,0,0,0.0,0,2,0.0,107,阿联酋
2020-03-22,153,0,38,2,0,13,0.0,7,0,0.0,113,阿联酋
2020-03-23,198,0,41,2,0,45,0.0,3,0,0.0,155,阿联酋
2020-03-24,248,0,41,2,0,50,0.0,0,0,0.0,205,阿联酋
2020-03-25,333,0,52,2,0,85,0.0,11,0,0.0,279,阿联酋
2020-03-26,333,0,52,2,0,0,,0,0,,279,阿联酋
2020-03-27,405,0,55,2,0,72,0.0,3,0,0.0,348,阿联酋
2020-03-28,468,0,55,2,0,63,0.0,0,0,0.0,411,阿联酋
2020-03-29,570,0,58,3,0,102,0.0,3,1,0.0,509,阿联酋
2020-03-30,611,0,61,5,0,41,0.0,3,2,0.0,545,阿联酋
2020-03-31,664,0,61,6,0,53,0.0,0,1,0.0,597,阿联酋
2020-02-08,7,0,0,0,0,7,0.0,0,0,,7,加拿大
2020-02-14,8,0,0,0,0,1,0.0,0,0,,8,加拿大
2020-02-24,11,0,4,0,0,3,0.0,4,0,,7,加拿大
2020-02-26,12,0,4,0,0,1,0.0,0,0,,8,加拿大
2020-02-27,14,0,4,0,0,2,0.0,0,0,,10,加拿大
2020-02-28,16,0,4,0,0,2,0.0,0,0,,12,加拿大
2020-02-29,20,0,4,0,0,4,0.0,0,0,,16,加拿大
2020-03-02,27,0,4,0,0,7,0.0,0,0,,23,加拿大
2020-03-03,33,0,4,0,0,6,0.0,0,0,0.0,29,加拿大
2020-03-05,37,0,4,0,0,4,0.0,0,0,0.0,33,加拿大
2020-03-06,54,0,4,0,0,17,0.0,0,0,0.0,50,加拿大
2020-03-07,60,0,4,0,0,6,0.0,0,0,0.0,56,加拿大
2020-03-08,66,0,4,0,0,6,0.0,0,0,0.0,62,加拿大
2020-03-09,77,0,4,1,0,11,0.0,0,1,0.0,72,加拿大
2020-03-11,115,0,4,1,0,38,0.0,0,0,0.0,110,加拿大
2020-03-12,138,0,4,1,0,23,0.0,0,0,0.0,133,加拿大
2020-03-13,198,0,4,1,0,60,0.0,0,0,0.0,193,加拿大
2020-03-14,253,0,4,1,0,55,0.0,0,0,0.0,248,加拿大
2020-03-15,313,0,4,1,0,60,0.0,0,0,0.0,308,加拿大
2020-03-16,436,0,4,4,0,123,0.0,0,3,0.0,428,加拿大
2020-03-17,465,0,4,5,0,29,0.0,0,1,0.0,456,加拿大
2020-03-18,727,0,4,9,0,262,0.0,0,4,0.0,714,加拿大
2020-03-19,873,0,4,12,0,146,0.0,0,3,0.0,857,加拿大
2020-03-20,1087,0,4,13,0,214,0.0,0,1,0.0,1070,加拿大
2020-03-21,1330,0,4,18,0,243,0.0,0,5,0.0,1308,加拿大
2020-03-22,1470,0,4,20,0,140,0.0,0,2,0.0,1446,加拿大
2020-03-23,2091,0,4,24,0,621,0.0,0,4,0.0,2063,加拿大
2020-03-24,2792,0,4,27,0,701,0.0,0,3,0.0,2761,加拿大
2020-03-25,3409,0,4,36,0,617,0.0,0,9,0.0,3369,加拿大
2020-03-26,4046,0,202,40,0,637,0.0,198,4,0.0,3804,加拿大
2020-03-27,4633,0,202,53,0,587,0.0,0,13,0.0,4378,加拿大
2020-03-28,5576,0,466,61,0,943,0.0,264,8,0.0,5049,加拿大
2020-03-29,6280,0,466,65,0,704,0.0,0,4,0.0,5749,加拿大
2020-03-30,7448,0,466,87,0,1168,0.0,0,22,0.0,6895,加拿大
2020-03-31,8591,0,466,101,0,1143,0.0,0,14,0.0,8024,加拿大
2020-02-08,3,0,0,0,0,3,0.0,0,0,,3,印度
2020-02-28,3,0,3,0,0,0,0.0,3,0,,0,印度
2020-03-02,5,0,3,0,0,2,0.0,0,0,,2,印度
2020-03-03,11,0,3,0,0,6,0.0,0,0,0.0,8,印度
2020-03-04,29,0,3,0,0,18,0.0,0,0,0.0,26,印度
2020-03-05,30,0,3,0,0,1,0.0,0,0,0.0,27,印度
2020-03-07,34,0,3,0,0,4,0.0,0,0,0.0,31,印度
2020-03-08,42,0,3,0,0,8,0.0,0,0,0.0,39,印度
2020-03-09,47,0,3,0,0,5,0.0,0,0,0.0,44,印度
2020-03-10,61,0,3,0,0,14,0.0,0,0,0.0,58,印度
2020-03-11,63,0,3,0,0,2,0.0,0,0,0.0,60,印度
2020-03-12,74,0,3,1,0,11,0.0,0,1,0.0,70,印度
2020-03-13,81,0,3,1,0,7,0.0,0,0,0.0,77,印度
2020-03-14,84,0,9,2,0,3,0.0,6,1,0.0,73,印度
2020-03-15,110,0,13,2,0,26,0.0,4,0,0.0,95,印度
2020-03-16,117,0,13,2,0,7,0.0,0,0,0.0,102,印度
2020-03-17,137,0,14,3,0,20,0.0,1,1,0.0,120,印度
2020-03-18,151,0,14,3,0,14,0.0,0,0,0.0,134,印度
2020-03-19,173,0,14,4,0,22,0.0,0,1,0.0,155,印度
2020-03-20,223,0,14,4,0,50,0.0,0,0,0.0,205,印度
2020-03-21,315,0,22,4,0,92,0.0,8,0,0.0,289,印度
2020-03-22,396,0,23,7,0,81,0.0,1,3,0.0,366,印度
2020-03-23,471,0,34,9,0,75,0.0,11,2,0.0,428,印度
2020-03-24,536,0,40,9,0,65,0.0,6,0,0.0,487,印度
2020-03-25,606,0,42,10,0,70,0.0,2,1,0.0,554,印度
2020-03-26,694,0,44,16,0,88,0.0,2,6,0.0,634,印度
2020-03-27,775,0,71,20,0,81,0.0,27,4,0.0,684,印度
2020-03-28,918,0,80,20,0,143,0.0,9,0,0.0,818,印度
2020-03-29,1024,0,95,27,0,106,0.0,15,7,0.0,902,印度
2020-03-30,1251,0,102,32,0,227,0.0,7,5,0.0,1117,印度
2020-03-31,1397,0,124,35,0,146,0.0,22,3,0.0,1238,印度
2020-02-08,8,0,0,0,0,8,0.0,0,0,,8,英国
2020-02-12,9,0,0,0,0,1,0.0,0,0,,9,英国
2020-02-23,13,0,8,0,0,4,0.0,8,0,,5,英国
2020-02-27,16,0,8,0,0,3,0.0,0,0,,8,英国
2020-02-28,20,0,8,0,0,4,0.0,0,0,,12,英国
2020-02-29,23,0,8,0,0,3,0.0,0,0,,15,英国
2020-03-01,36,0,8,0,0,13,0.0,0,0,,28,英国
2020-03-02,40,0,8,0,0,4,0.0,0,0,,32,英国
2020-03-03,51,0,8,0,0,11,0.0,0,0,0.0,43,英国
2020-03-04,85,0,8,0,0,34,0.0,0,0,0.0,77,英国
2020-03-05,116,0,8,1,0,31,0.0,0,1,0.0,107,英国
2020-03-06,163,0,8,2,0,47,0.0,0,1,0.0,153,英国
2020-03-07,206,0,8,2,0,43,0.0,0,0,0.0,196,英国
2020-03-08,273,0,8,2,0,67,0.0,0,0,0.0,263,英国
2020-03-09,319,0,8,5,0,46,0.0,0,3,0.0,306,英国
2020-03-10,382,0,8,6,0,63,0.0,0,1,0.0,368,英国
2020-03-11,460,0,8,8,0,78,0.0,0,2,0.0,444,英国
2020-03-12,590,0,8,10,0,130,0.0,0,2,0.0,572,英国
2020-03-13,798,0,8,10,0,208,0.0,0,0,0.0,780,英国
2020-03-14,1145,0,8,21,0,347,0.0,0,11,0.0,1116,英国
2020-03-15,1372,0,8,35,0,227,0.0,0,14,0.0,1329,英国
2020-03-16,1543,0,18,55,0,171,0.0,10,20,0.0,1470,英国
2020-03-17,1950,0,18,71,0,407,0.0,0,16,0.0,1861,英国
2020-03-18,2626,0,18,71,0,676,0.0,0,0,0.0,2537,英国
2020-03-19,3269,0,18,144,0,643,0.0,0,73,0.0,3107,英国
2020-03-20,3983,0,18,184,0,714,0.0,0,40,0.0,3781,英国
2020-03-21,5018,0,65,233,0,1035,0.0,47,49,0.0,4720,英国
2020-03-22,5683,0,65,281,0,665,0.0,0,48,0.0,5337,英国
2020-03-23,6650,0,65,335,0,967,0.0,0,54,0.0,6250,英国
2020-03-24,8077,0,65,422,0,1427,0.0,0,87,0.0,7590,英国
2020-03-25,9529,0,65,465,0,1452,0.0,0,43,0.0,8999,英国
2020-03-26,11658,0,135,578,0,2129,0.0,70,113,0.0,10945,英国
2020-03-27,14579,0,150,759,0,2921,0.0,15,181,0.0,13670,英国
2020-03-28,17089,0,151,1019,0,2510,0.0,1,260,0.0,15919,英国
2020-03-29,19522,0,151,1228,0,2433,0.0,0,209,0.0,18143,英国
2020-03-30,22141,0,151,1408,0,2619,0.0,0,180,0.0,20582,英国
2020-03-31,25481,0,179,1793,0,3340,0.0,28,385,0.0,23509,英国
2020-01-31,2,0,0,0,0,2,0.0,0,0,,2,意大利
2020-02-01,2,0,0,0,0,0,0.0,0,0,,2,意大利
2020-02-02,2,0,0,0,0,0,0.0,0,0,,2,意大利
2020-02-03,2,0,0,0,0,0,0.0,0,0,,2,意大利
2020-02-04,2,0,0,0,0,0,0.0,0,0,,2,意大利
2020-02-05,2,0,0,0,0,0,0.0,0,0,,2,意大利
2020-02-06,3,0,0,0,0,1,0.0,0,0,,3,意大利
2020-02-07,3,0,0,0,0,0,0.0,0,0,,3,意大利
2020-02-08,3,0,0,0,0,0,0.0,0,0,,3,意大利
2020-02-09,3,0,0,0,0,0,0.0,0,0,,3,意大利
2020-02-10,3,0,0,0,0,0,0.0,0,0,,3,意大利
2020-02-11,3,0,0,0,0,0,0.0,0,0,,3,意大利
2020-02-12,3,0,0,0,0,0,0.0,0,0,,3,意大利
2020-02-13,3,0,0,0,0,0,0.0,0,0,,3,意大利
2020-02-14,3,0,0,0,0,0,0.0,0,0,,3,意大利
2020-02-15,3,0,0,0,0,0,0.0,0,0,,3,意大利
2020-02-16,3,0,0,0,0,0,0.0,0,0,,3,意大利
2020-02-17,3,0,0,0,0,0,0.0,0,0,,3,意大利
2020-02-18,3,0,0,0,0,0,0.0,0,0,,3,意大利
2020-02-19,3,0,0,0,0,0,0.0,0,0,,3,意大利
2020-02-20,4,0,0,0,0,1,0.0,0,0,,4,意大利
2020-02-21,21,0,0,1,0,17,0.0,0,1,,20,意大利
2020-02-22,79,0,0,2,0,58,0.0,0,1,,77,意大利
2020-02-23,132,0,0,3,0,53,0.0,0,1,,129,意大利
2020-02-24,219,0,0,6,0,87,0.0,0,3,,213,意大利
2020-02-25,283,0,1,7,0,64,0.0,1,1,,275,意大利
2020-02-26,400,0,3,12,0,117,0.0,2,5,,385,意大利
2020-02-27,650,0,45,17,0,250,0.0,42,5,,588,意大利
2020-02-28,888,0,46,21,0,238,0.0,1,4,,821,意大利
2020-02-29,1128,0,50,29,0,240,0.0,4,8,,1049,意大利
2020-03-01,1694,0,83,34,0,566,0.0,33,5,,1577,意大利
2020-03-02,2084,0,149,52,0,390,0.0,66,18,,1883,意大利
2020-03-03,2502,0,160,79,0,418,0.0,11,27,0.0,2263,意大利
2020-03-04,3144,0,276,107,0,642,,116,28,,2761,意大利
2020-03-05,3927,0,414,148,0,783,,138,41,,3365,意大利
2020-03-06,4636,0,523,197,0,709,,109,49,,3916,意大利
2020-03-07,6030,0,523,233,0,1394,0.0,0,36,0.0,5274,意大利
2020-03-08,7522,0,622,366,0,1492,0.0,99,133,0.0,6534,意大利
2020-03-09,9220,0,622,463,0,1698,0.0,0,97,0.0,8135,意大利
2020-03-10,10149,0,1004,631,0,929,0.0,382,168,0.0,8514,意大利
2020-03-11,12598,0,1045,827,0,2449,0.0,41,196,0.0,10726,意大利
2020-03-12,15385,0,1258,1016,0,2787,0.0,213,189,0.0,13111,意大利
2020-03-13,17760,0,1439,1266,0,2375,0.0,181,250,0.0,15055,意大利
2020-03-14,21270,0,1966,1441,0,3510,0.0,527,175,0.0,17863,意大利
2020-03-15,24938,0,2335,1809,0,3668,0.0,369,368,0.0,20794,意大利
2020-03-16,27980,0,2749,2158,0,3042,0.0,414,349,0.0,23073,意大利
2020-03-17,31506,0,2941,2503,0,3526,,192,345,,26062,意大利
2020-03-18,35713,0,4025,2978,0,4207,,1084,475,,28710,意大利
2020-03-19,41035,0,4440,3405,0,5322,,415,427,,33190,意大利
2020-03-20,47021,0,5129,4032,0,5986,0.0,689,627,0.0,37860,意大利
2020-03-21,53578,0,6072,4825,0,6557,0.0,943,793,0.0,42681,意大利
2020-03-22,59138,0,7024,5476,0,5560,,952,651,,46638,意大利
2020-03-23,63927,0,7432,6077,0,4789,0.0,408,601,0.0,50418,意大利
2020-03-24,69176,0,8326,6820,0,5249,,894,743,,54030,意大利
2020-03-25,74386,0,9362,7503,0,5210,,1036,683,,57521,意大利
2020-03-26,80539,0,10361,8165,0,6153,,999,662,,62013,意大利
2020-03-27,86498,0,10950,9134,0,5959,0.0,589,969,0.0,66414,意大利
2020-03-28,92472,0,12384,10023,0,5974,0.0,1434,889,0.0,70065,意大利
2020-03-29,97689,0,13030,10779,0,5217,,646,756,,73880,意大利
2020-03-30,101739,0,14620,11591,0,4050,0.0,1590,812,0.0,75528,意大利
2020-03-31,105792,0,15729,12428,0,4053,,1109,837,,77635,意大利
2020-02-08,2,0,0,0,0,2,0.0,0,0,,2,俄罗斯
2020-02-28,2,0,2,0,0,0,0.0,2,0,,0,俄罗斯
2020-03-02,3,0,2,0,0,1,0.0,0,0,,1,俄罗斯
2020-03-05,7,0,2,0,0,4,0.0,0,0,0.0,5,俄罗斯
2020-03-06,10,0,2,0,0,3,0.0,0,0,0.0,8,俄罗斯
2020-03-07,14,0,3,0,0,4,0.0,1,0,0.0,11,俄罗斯
2020-03-08,17,0,3,0,0,3,0.0,0,0,0.0,14,俄罗斯
2020-03-09,20,0,3,0,0,3,0.0,0,0,0.0,17,俄罗斯
2020-03-11,28,0,3,0,0,8,0.0,0,0,0.0,25,俄罗斯
2020-03-12,34,0,3,0,0,6,0.0,0,0,0.0,31,俄罗斯
2020-03-13,45,0,8,0,0,11,0.0,5,0,0.0,37,俄罗斯
2020-03-14,59,0,8,0,0,14,0.0,0,0,0.0,51,俄罗斯
2020-03-15,63,0,8,0,0,4,0.0,0,0,0.0,55,俄罗斯
2020-03-16,93,0,8,0,0,30,0.0,0,0,0.0,85,俄罗斯
2020-03-17,114,0,8,0,0,21,0.0,0,0,0.0,106,俄罗斯
2020-03-18,147,0,8,0,0,33,0.0,0,0,0.0,139,俄罗斯
2020-03-19,199,0,8,1,0,52,0.0,0,1,0.0,190,俄罗斯
2020-03-20,253,0,8,1,0,54,0.0,0,0,0.0,244,俄罗斯
2020-03-21,306,0,16,1,0,53,0.0,8,0,0.0,289,俄罗斯
2020-03-22,367,0,16,1,0,61,0.0,0,0,0.0,350,俄罗斯
2020-03-23,438,0,17,1,0,71,0.0,1,0,0.0,420,俄罗斯
2020-03-24,498,0,17,1,0,60,0.0,0,0,0.0,480,俄罗斯
